Area Code,Area,Item Code,Item,Element Code,Element,Unit,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F
"5000","World","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","22851708.060000","A","24492869.280000","A","25066878.180000","A","25657029.080000","A","26076370.340000","A","28918773.570000","A","27881182.380000","A","27952551.200000","A","33206054.070000","A","36219875.340000","A","37225266.760000","A","38296816.730000","A","39877346.860000","A","41980557.450000","A","41629918.870000","A","42098939.670000","A"
"5000","World","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","83407234.870000","A","87119566.670000","A","89600146.210000","A","90579793.830000","A","92244391.590000","A","96504084.050000","A","95769920.650000","A","97181710.620000","A","100875588.080000","A","104102418.080000","A","104945904.420000","A","106999968.160000","A","107377804.330000","A","106385381.580000","A","107825207.400000","A","109137240.840000","A"
"5000","World","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","37029140.460000","A","38448859.730000","A","41218024.070000","A","43396812.290000","A","42343390.330000","A","43239544.630000","A","44849325.230000","A","44055311.540000","A","53057836.860000","A","52977216.060000","A","53306827.960000","A","53685182.040000","A","53521800.950000","A","53485655.900000","A","54959351.770000","A","55790970.150000","A"
"5000","World","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","12925697.950000","A","14748918.140000","A","15724055.860000","A","13539779.350000","A","13585916.910000","A","14796516.850000","A","13350180.440000","A","11968257.500000","A","14492584.980000","A","17085504.800000","A","16006641.370000","A","16437295.590000","A","17805919.080000","A","18506827.800000","A","18460208.830000","A","20560282.850000","A"
"5000","World","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","12907154.260000","A","13172459.390000","A","13982597.420000","A","12813735.560000","A","13084855.230000","A","14144816.930000","A","12248451.730000","A","12020298.790000","A","15008714.610000","A","16325696.810000","A","15841801.020000","A","16255281.600000","A","17555463.480000","A","18930791.460000","A","18708555.350000","A","20104296.420000","A"
"5000","World","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","34580939.380000","A","35564542.640000","A","38094223.620000","A","38705763.490000","A","39669759.740000","A","39605787.140000","A","35971150.310000","A","37626844.260000","A","43415158.040000","A","44802206.600000","A","43871644.510000","A","44119681.940000","A","44262338.170000","A","42290370.030000","A","44294649.350000","A","45451398.290000","A"
"5000","World","3104","Nutrient potash K2O (total)","5510","Production","tonnes","26624044.350000","A","29384156.530000","A","32172656.360000","A","31660506.870000","A","32216614.530000","A","35288787.830000","A","30492825.360000","A","23689810.560000","A","35344338.510000","A","37171897.600000","A","35706001.310000","A","36009685.790000","A","42108141.990000","A","42041031.340000","A","41136281.870000","A","44592717.860000","A"
"5000","World","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","23906319.920000","A","25083944.780000","A","29513451.440000","A","29124189.050000","A","26640629.130000","A","30963214.950000","A","31369516.980000","A","14595619.260000","A","27488402.450000","A","30618437.760000","A","27614857.700000","A","28993547.830000","A","33568620.360000","A","33562526.810000","A","31052673.370000","A","38083601.170000","A"
"5000","World","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","23603634.600000","A","23127090.390000","A","27238521.200000","A","27639234.080000","A","25494931.540000","A","29739508.730000","A","30577452.450000","A","14015370.140000","A","28434602.350000","A","29032334.720000","A","27207885.720000","A","27144363.800000","A","32972793.810000","A","32698753.300000","A","29352333.270000","A","35373855.240000","A"
"5000","World","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","23336162.790000","A","24654592.750000","A","27917292.210000","A","27631314.800000","A","27268877.710000","A","31664958.180000","A","27736026.940000","A","22017798.870000","A","28805241.840000","A","31870641.040000","A","31552925.750000","A","32464900.480000","A","36237736.210000","A","35923683.060000","A","35090252.610000","A","37635817.930000","A"
"5100","Africa","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","3053742.870000","A","3129074.910000","A","3148776.270000","A","2909091.550000","A","2914276.980000","A","3538843.100000","A","3517683.020000","A","3998143.460000","A","4250216.470000","A","3651787.210000","A","3598166.660000","A","4066804.730000","A","4352110.640000","A","4199622.360000","A","4565891.730000","A","5983565.120000","A"
"5100","Africa","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","1433018.890000","A","1054124.400000","A","1476385.780000","A","1861459.410000","A","1549096.480000","A","1726805.640000","A","1676186.030000","A","1394334.980000","A","1671394.210000","A","1755241.620000","A","1858698.680000","A","1991148.270000","A","2245632.940000","A","2082547.120000","A","2241936.730000","A","2414733.510000","A"
"5100","Africa","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","1256946.700000","A","1301633.820000","A","1038371.670000","A","1003212.490000","A","1091527.630000","A","1175509.510000","A","1253359.180000","A","3021777.470000","A","3176249.540000","A","2865145.780000","A","2326350.350000","A","2388820.730000","A","2307252.130000","A","2252340.050000","A","3687960.230000","A","4203468.670000","A"
"5100","Africa","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","2636715.650000","A","3044878.000000","A","3130223.410000","A","3096269.230000","A","2817616.860000","A","2797949.190000","A","3277696.600000","A","2867515.070000","A","3548418.580000","A","3331788.980000","A","3299649.600000","A","3601010.090000","A","3875465.430000","A","3597762.020000","A","3887285.190000","A","4102370.930000","A"
"5100","Africa","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","3268147.830000","A","3548249.500000","A","3594350.290000","A","3573035.390000","A","3061114.600000","A","3162508.260000","A","3173130.510000","A","4000872.040000","A","5154407.260000","A","3999470.740000","A","5353837.790000","A","5434175.930000","A","5427169.400000","A","4570288.960000","A","6011659.790000","A","5759716.110000","A"
"5100","Africa","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","495822.290000","A","591761.440000","A","594501.930000","A","531157.980000","A","635335.150000","A","634297.990000","A","610955.980000","A","652458.120000","A","593991.960000","A","683154.780000","A","770163.200000","A","706408.920000","A","787737.920000","A","720511.870000","A","792245.270000","A","919020.260000","A"
"5100","Africa","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","2248215.260000","A","2268775.740000","A","2158062.050000","A","1963975.710000","A","2043714.410000","A","2048951.440000","A","1688516.720000","A","2135711.600000","A","2719203.990000","A","2448310.850000","A","2801737.420000","A","3047062.110000","A","2881804.880000","A","2280790.620000","A","3322829.350000","A","3736391.960000","A"
"5100","Africa","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","1019432.140000","A","990941.160000","A","1052269.420000","A","931399.560000","A","987630.760000","A","1057856.020000","A","1207383.500000","A","1112064.640000","A","1468295.000000","A","1397084.530000","A","1600571.960000","A","1407913.940000","A","1459235.080000","A","1345680.400000","A","1422028.280000","A","1642682.890000","A"
"5100","Africa","3104","Nutrient potash K2O (total)","5510","Production","tonnes","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","129.000000","A","1435.000000","A","282.000000","A","3344.000000","A","3009.000000","A","11709.300000","A","15009.300000","A","12009.300000","A","17609.300000","A","17609.300000","A"
"5100","Africa","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","652190.770000","A","592878.290000","A","658649.330000","A","619983.060000","A","742562.950000","A","786753.880000","A","708036.390000","A","390102.710000","A","549712.100000","A","586870.820000","A","615211.500000","A","671779.540000","A","829153.780000","A","882047.600000","A","891327.140000","A","1351047.630000","A"
"5100","Africa","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","92038.130000","A","90326.330000","A","96306.380000","A","104718.150000","A","84432.030000","A","86051.250000","A","82508.880000","A","79642.860000","A","64524.070000","A","85522.790000","A","81679.080000","A","104600.820000","A","140690.760000","A","151556.010000","A","217831.140000","A","304384.160000","A"
"5100","Africa","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","461814.000000","A","490193.950000","A","512329.670000","A","475247.880000","A","589847.470000","A","567015.560000","A","557546.630000","A","412414.260000","A","491162.410000","A","505263.550000","A","541977.110000","A","557003.800000","A","627680.510000","A","726713.770000","A","633233.030000","A","758350.330000","A"
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","76400.000000","A","64016.000000","A","49314.000000","A","41485.000000","A","37275.000000","A","37330.000000","A","37382.000000","A","37380.000000","A","37200.000000","A","31000.000000","A","25000.000000","A","31500.000000","A","37700.000000","A","32300.000000","A","14700.000000","A","14700.000000","A"
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","349653.160000","A","305307.450000","A","395412.690000","A","497703.010000","A","422766.850000","A","492217.320000","A","475382.450000","A","570088.250000","A","653632.170000","A","637266.430000","A","728380.850000","A","790344.310000","A","785009.400000","A","681597.340000","A","717468.240000","A","819371.960000","A"
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","16522.200000","A","19877.430000","A","32207.740000","A","14127.950000","A","24939.590000","A","27548.930000","A","43356.490000","A","39498.220000","A","36487.830000","A","31316.240000","A","41599.160000","A","28082.040000","A","47334.950000","A","52252.450000","A","47748.400000","A","45232.490000","A"
"5101","Eastern Africa","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","392134.470000","A","333473.850000","A","386323.480000","A","382866.600000","A","430324.170000","A","457227.810000","A","499343.120000","A","490690.950000","A","599740.510000","A","655823.940000","A","661006.370000","A","701139.690000","A","921109.390000","A","666357.720000","A","730568.930000","A","773086.320000","A"
"5101","Eastern Africa","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","38250.000000","A","27196.000000","A","17106.000000","A","17106.000000","A","25910.000000","A","26000.000000","A","26000.000000","A","26000.000000","A","26000.000000","A","20000.000000","A","10000.000000","A","22400.000000","A","28200.000000","A","22000.000000","A","25800.000000","A","25800.000000","A"
"5101","Eastern Africa","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","210003.860000","A","390154.000000","A","307536.940000","A","261263.500000","A","253802.110000","A","306130.060000","A","284398.070000","A","429621.430000","A","339385.100000","A","371898.390000","A","408357.000000","A","330418.410000","A","309096.160000","A","214358.920000","A","296893.010000","A","385306.670000","A"
"5101","Eastern Africa","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","9917.470000","A","11352.450000","A","7761.910000","A","6920.180000","A","8040.400000","A","14773.120000","A","10662.820000","A","23764.650000","A","22700.600000","A","15432.630000","A","11587.700000","A","12632.140000","A","12134.450000","A","9157.050000","A","12065.770000","A","9840.070000","A"
"5101","Eastern Africa","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","241662.860000","A","214945.870000","A","194988.600000","A","230706.590000","A","251786.170000","A","309213.340000","A","310063.700000","A","319601.720000","A","350253.100000","A","394406.570000","A","436515.050000","A","317724.070000","A","304635.910000","A","210402.670000","A","296234.410000","A","366049.190000","A"
"5101","Eastern Africa","3104","Nutrient potash K2O (total)","5510","Production","tonnes","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","8700.000000","A","12000.000000","A","9000.000000","A","14600.000000","A","14600.000000","A"
"5101","Eastern Africa","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","111443.220000","A","109979.890000","A","99252.270000","A","106432.840000","A","99429.090000","A","155212.940000","A","180024.140000","A","92957.240000","A","99678.450000","A","100634.570000","A","95619.820000","A","105117.540000","A","89694.330000","A","93340.890000","A","92703.610000","A","141058.390000","A"
"5101","Eastern Africa","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","7151.400000","A","9599.230000","A","9378.740000","A","3597.630000","A","3722.210000","A","7671.300000","A","6821.430000","A","8578.050000","A","6079.690000","A","5217.410000","A","6172.750000","A","6238.470000","A","8001.500000","A","5750.580000","A","2885.680000","A","3997.240000","A"
"5101","Eastern Africa","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","60447.510000","A","86449.160000","A","72845.310000","A","89434.930000","A","93259.010000","A","97722.720000","A","110259.700000","A","82436.000000","A","87236.250000","A","100206.510000","A","89234.000000","A","98964.290000","A","90279.540000","A","92640.440000","A","99175.120000","A","129610.680000","A"
"5102","Middle Africa","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A"
"5102","Middle Africa","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","27741.630000","A","25811.050000","A","51421.700000","A","30998.470000","A","39427.540000","A","33409.190000","A","38146.270000","A","40875.460000","A","43787.100000","A","56076.900000","A","56584.630000","A","69864.620000","A","75409.390000","A","93766.580000","A","76686.480000","A","97913.710000","A"
"5102","Middle Africa","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","483.310000","A","53.980000","A","121.470000","A","45.340000","A","19.030000","A","399.780000","A","1109.170000","A","1971.910000","A","1559.000000","A","1163.800000","A","3396.120000","A","3277.160000","A","4455.680000","A","3209.600000","A","691.090000","A","505.490000","A"
"5102","Middle Africa","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","24101.770000","A","22422.070000","A","42574.850000","A","27665.070000","A","34774.820000","A","32129.700000","A","36629.770000","A","40681.060000","A","48426.670000","A","57937.700000","A","53205.640000","A","66670.080000","A","70945.290000","A","90505.510000","A","76042.050000","A","97393.660000","A"
"5102","Middle Africa","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A"
"5102","Middle Africa","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","11521.040000","A","13889.980000","A","17538.030000","A","8276.040000","A","13485.240000","A","9655.520000","A","12332.630000","A","10054.260000","A","16172.740000","A","14735.390000","A","22875.620000","A","22067.600000","A","23601.630000","A","22732.710000","A","24142.300000","A","28421.210000","A"
"5102","Middle Africa","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","215.150000","A","32.090000","A","38.790000","A","1.340000","A","2.190000","A","23.300000","A","34.970000","A","492.840000","A","315.270000","A","429.040000","A","1219.920000","A","313.970000","A","1672.630000","A","1799.230000","A","600.080000","A","64.590000","A"
"5102","Middle Africa","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","10998.000000","A","13682.000000","A","17369.810000","A","8002.000000","A","13385.200000","A","10345.400000","A","12079.510000","A","11416.000000","A","20493.000000","A","27176.800000","A","22873.340000","A","21991.940000","A","22603.370000","A","23344.160000","A","24769.580000","A","29575.140000","A"
"5102","Middle Africa","3104","Nutrient potash K2O (total)","5510","Production","tonnes","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A"
"5102","Middle Africa","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","30058.340000","A","18466.460000","A","25057.840000","A","22984.930000","A","26821.410000","A","26898.060000","A","20116.020000","A","22302.990000","A","30795.000000","A","35519.940000","A","39976.450000","A","37520.550000","A","38448.850000","A","45717.000000","A","39077.060000","A","49013.850000","A"
"5102","Middle Africa","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","244.920000","A","175.410000","A","111.640000","A","31.150000","A","151.500000","A","76.130000","A","86.010000","A","1485.100000","A","678.470000","A","607.450000","A","64.520000","A","2974.130000","A","1492.200000","A","2776.420000","A","7251.600000","A","418.980000","A"
"5102","Middle Africa","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","30156.000000","A","21422.250000","A","25328.260000","A","22934.010000","A","24028.010000","A","28157.000000","A","29003.000000","A","23565.000000","A","32276.000000","A","50039.010000","A","39933.280000","A","34520.630000","A","36956.650000","A","42940.580000","A","31825.460000","A","48594.870000","A"
"5103","Northern Africa","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","2663942.870000","A","2722992.910000","A","2730636.270000","A","2546875.550000","A","2683933.980000","A","3283428.100000","A","3330891.020000","A","3622322.460000","A","4059072.920000","A","3469444.980000","A","3264244.410000","A","3673131.520000","A","3963144.060000","A","3818628.000000","A","4005949.930000","A","5074399.270000","A"
"5103","Northern Africa","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","316616.360000","A","288848.750000","A","377255.610000","A","677592.880000","A","288765.060000","A","204969.170000","A","223394.460000","A","230096.380000","A","296331.780000","A","307570.840000","A","250983.570000","A","339348.030000","A","295389.250000","A","393339.460000","A","402522.020000","A","423227.410000","A"
"5103","Northern Africa","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","1042460.720000","A","1125841.770000","A","863891.750000","A","829661.770000","A","921834.640000","A","1028332.580000","A","1072302.550000","A","2864667.750000","A","2990526.930000","A","2648394.430000","A","2052491.350000","A","2127902.090000","A","2039165.670000","A","1890614.440000","A","3305896.130000","A","3630072.170000","A"
"5103","Northern Africa","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","1522835.400000","A","2017892.080000","A","1898295.080000","A","1976326.560000","A","1553853.870000","A","1620195.680000","A","2029111.710000","A","1636268.060000","A","1991120.400000","A","1822471.340000","A","1646573.340000","A","1815110.340000","A","1847536.260000","A","1883789.160000","A","1935786.370000","A","1977779.720000","A"
"5103","Northern Africa","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","2594370.000000","A","2781060.000000","A","2776010.000000","A","2787760.000000","A","2725680.000000","A","2723310.000000","A","2829680.000000","A","3554920.000000","A","4660329.000000","A","3543691.000000","A","4829575.000000","A","4608430.320000","A","4605118.000000","A","3854085.220000","A","4964733.000000","A","4964733.000000","A"
"5103","Northern Africa","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","80112.880000","A","61945.590000","A","67517.180000","A","63685.720000","A","51133.950000","A","52838.060000","A","30264.780000","A","65760.200000","A","80505.780000","A","48679.780000","A","71454.940000","A","99651.290000","A","121958.130000","A","79935.480000","A","64805.440000","A","78280.890000","A"
"5103","Northern Africa","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","2023111.080000","A","2030865.730000","A","1992123.560000","A","1814473.930000","A","1961440.860000","A","1965453.460000","A","1565737.820000","A","2037859.880000","A","2626263.170000","A","2320082.230000","A","2689936.550000","A","2914755.750000","A","2767235.610000","A","2148759.240000","A","3207660.950000","A","3588447.860000","A"
"5103","Northern Africa","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","475116.280000","A","472009.280000","A","455711.010000","A","435620.970000","A","353926.390000","A","367401.280000","A","613499.280000","A","478837.910000","A","743709.900000","A","655680.160000","A","741677.620000","A","681515.730000","A","728433.650000","A","653043.810000","A","620376.570000","A","781390.510000","A"
"5103","Northern Africa","3104","Nutrient potash K2O (total)","5510","Production","tonnes","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A"
"5103","Northern Africa","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","141373.650000","A","157333.100000","A","142731.270000","A","116909.860000","A","143565.810000","A","174716.420000","A","89303.480000","A","53231.520000","A","87990.750000","A","113689.860000","A","120804.800000","A","138533.280000","A","193114.550000","A","236829.480000","A","247312.100000","A","432883.720000","A"
"5103","Northern Africa","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","375.470000","A","418.770000","A","891.470000","A","274.300000","A","1108.030000","A","6111.340000","A","2092.950000","A","9291.730000","A","7111.970000","A","559.970000","A","782.230000","A","14991.300000","A","51703.780000","A","66510.190000","A","131959.070000","A","201096.590000","A"
"5103","Northern Africa","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","159378.500000","A","153097.550000","A","136332.100000","A","145143.940000","A","141054.450000","A","165563.840000","A","148566.940000","A","71776.260000","A","84192.150000","A","94338.030000","A","111277.410000","A","151003.410000","A","202805.900000","A","267520.000000","A","171568.580000","A","185650.380000","A"
"5104","Southern Africa","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","298400.000000","A","310038.000000","A","259191.000000","A","281482.000000","A","166900.000000","A","154149.000000","A","118081.000000","A","259939.000000","A","101883.000000","A","46109.000000","A","87681.000000","A","202200.000000","A","219400.000000","A","167400.000000","A","167400.000000","A","167400.000000","A"
"5104","Southern Africa","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","373949.200000","A","249023.860000","A","331140.720000","A","268903.870000","A","327221.830000","A","387195.430000","A","394082.550000","A","288004.210000","A","400606.020000","A","478961.270000","A","462267.850000","A","415747.410000","A","539280.160000","A","426968.220000","A","533799.380000","A","564206.500000","A"
"5104","Southern Africa","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","131801.750000","A","109450.200000","A","81782.530000","A","112815.340000","A","113856.490000","A","91004.640000","A","80178.340000","A","77953.360000","A","121563.270000","A","104566.860000","A","118698.690000","A","152554.090000","A","132361.620000","A","184805.840000","A","166174.900000","A","181058.760000","A"
"5104","Southern Africa","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","479992.000000","A","421632.000000","A","429544.000000","A","348263.000000","A","430611.000000","A","440817.000000","A","424333.000000","A","468676.000000","A","417788.000000","A","432326.000000","A","455655.400000","A","446212.930000","A","472577.200000","A","434316.120000","A","443596.460000","A","442788.140000","A"
"5104","Southern Africa","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","280000.000000","A","364000.000000","A","335972.000000","A","313462.000000","A","130500.000000","A","162820.000000","A","156553.000000","A","206176.000000","A","191146.000000","A","154701.000000","A","141719.000000","A","302000.000000","A","309900.000000","A","233300.000000","A","233300.000000","A","233300.000000","A"
"5104","Southern Africa","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","69023.170000","A","27186.200000","A","83153.180000","A","37291.320000","A","93248.140000","A","72672.080000","A","100724.590000","A","32044.590000","A","26906.420000","A","92707.860000","A","106406.580000","A","66849.910000","A","109758.000000","A","152215.820000","A","96469.370000","A","126356.170000","A"
"5104","Southern Africa","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","164069.120000","A","186273.860000","A","111713.560000","A","107362.840000","A","45778.450000","A","43305.700000","A","70424.830000","A","49811.070000","A","48467.040000","A","66269.100000","A","52415.040000","A","68316.140000","A","41387.540000","A","61018.140000","A","32696.150000","A","64268.900000","A"
"5104","Southern Africa","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","225026.000000","A","200962.000000","A","228248.000000","A","159788.000000","A","203996.000000","A","192802.000000","A","185040.000000","A","188430.000000","A","173264.000000","A","187044.000000","A","191260.030000","A","184554.710000","A","233247.270000","A","210087.850000","A","210394.220000","A","210211.050000","A"
"5104","Southern Africa","3104","Nutrient potash K2O (total)","5510","Production","tonnes",,,,,"0.000000","A","0.000000","A","0.000000","A",,,,,"0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A"
"5104","Southern Africa","3104","Nutrient potash K2O (total)","5610","Import Quantity","tonnes","216466.260000","A","179482.940000","A","196418.190000","A","153904.620000","A","186508.760000","A","186111.760000","A","200252.130000","A","104085.700000","A","195905.320000","A","200247.150000","A","203401.250000","A","207554.660000","A","293142.350000","A","262859.490000","A","251381.210000","A","382626.740000","A"
"5104","Southern Africa","3104","Nutrient potash K2O (total)","5910","Export Quantity","tonnes","34541.150000","A","38551.120000","A","38756.640000","A","64906.930000","A","50714.110000","A","46867.670000","A","38322.650000","A","43977.380000","A","36161.530000","A","28938.530000","A","24130.150000","A","24165.300000","A","19163.930000","A","29127.860000","A","31258.230000","A","44211.750000","A"
"5104","Southern Africa","3104","Nutrient potash K2O (total)","5157","Agricultural Use","tonnes","136674.000000","A","128597.000000","A","146645.000000","A","117091.000000","A","153146.000000","A","137227.000000","A","111409.000000","A","122258.000000","A","108062.000000","A","121570.000000","A","124781.740000","A","121947.330000","A","135002.460000","A","121859.920000","A","121542.690000","A","121678.300000","A"
"5105","Western Africa","3102","Nutrient nitrogen N (total)","5510","Production","tonnes","15000.000000","A","32028.000000","A","109635.000000","A","39249.000000","A","26168.000000","A","63936.000000","A","31329.000000","A","78502.000000","A","52060.550000","A","105233.230000","A","221241.250000","A","159973.210000","A","131866.580000","A","181294.360000","A","377841.800000","A","727065.850000","A"
"5105","Western Africa","3102","Nutrient nitrogen N (total)","5610","Import Quantity","tonnes","365058.540000","A","185133.280000","A","321155.050000","A","386261.180000","A","470915.210000","A","609014.540000","A","545180.300000","A","265270.670000","A","277037.130000","A","275366.170000","A","360481.780000","A","375843.910000","A","550544.740000","A","486875.510000","A","511460.610000","A","510013.940000","A"
"5105","Western Africa","3102","Nutrient nitrogen N (total)","5910","Export Quantity","tonnes","65678.710000","A","46410.440000","A","60368.180000","A","46562.080000","A","30877.880000","A","28223.580000","A","56412.620000","A","37686.230000","A","26112.510000","A","79704.460000","A","110165.030000","A","77005.350000","A","83934.210000","A","121457.710000","A","167449.710000","A","346599.760000","A"
"5105","Western Africa","3102","Nutrient nitrogen N (total)","5157","Agricultural Use","tonnes","217652.000000","A","249458.000000","A","373486.000000","A","361148.000000","A","368053.000000","A","247579.000000","A","288279.000000","A","231199.000000","A","491343.000000","A","363230.000000","A","483208.850000","A","571877.060000","A","563297.290000","A","522793.500000","A","701291.380000","A","811323.090000","A"
"5105","Western Africa","3103","Nutrient phosphate P2O5 (total)","5510","Production","tonnes","355527.830000","A","375993.500000","A","465262.290000","A","454707.390000","A","179024.600000","A","250378.260000","A","160897.510000","A","213776.040000","A","276932.260000","A","281078.740000","A","372543.790000","A","501345.610000","A","483951.400000","A","460903.740000","A","787826.790000","A","535883.110000","A"
"5105","Western Africa","3103","Nutrient phosphate P2O5 (total)","5610","Import Quantity","tonnes","125161.350000","A","98585.660000","A","118756.590000","A","160641.400000","A","223665.710000","A","193002.280000","A","183235.900000","A","114977.650000","A","131021.910000","A","155133.360000","A","161069.070000","A","187421.700000","A","223324.000000","A","251268.930000","A","309935.160000","A","300655.320000","A"
"5105","Western Africa","3103","Nutrient phosphate P2O5 (total)","5910","Export Quantity","tonnes","50902.430000","A","40251.610000","A","46424.240000","A","35217.420000","A","28452.510000","A","25395.860000","A","41656.280000","A","23783.170000","A","21457.920000","A","46097.860000","A","46578.200000","A","51044.120000","A","59374.660000","A","60056.970000","A","69806.410000","A","73770.530000","A"
"5105","Western Africa","3103","Nutrient phosphate P2O5 (total)","5157","Agricultural Use","tonnes","66629.000000","A","89342.000000","A","155952.000000","A","97282.000000","A","164537.000000","A","178094.000000","A","86701.000000","A","113779.000000","A","180575.000000","A","132777.000000","A","208245.910000","A","202127.490000","A","170314.880000","A","248801.910000","A","270253.490000","A","255457.000000","A"
"5105","Western Africa","3104","Nutrient potash K2O (total)","5510","Production","tonnes","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","0.000000","A","129.000000","A","1435.000000","A","282.000000","A","3344.000000","A","3009.000000","A","3009.300000","A","3009.300000","A","3009.300000","A","3009.300000","A","3009.300000","A"
